Data;Miasto;Temp_min (°C);Temp_avg (°C);Temp_max (°C);Opady (mm);Śnieg (cm);Nasłonecznienie (h);Kategoria pogody
2024-11-01;Warszawa;5.7;7.9;10.0;0.0;0.0;11.1;Słonecznie
2024-11-02;Warszawa;6.5;9.8;14.8;0.0;0.0;5.2;Pochmurno
2024-11-03;Warszawa;1.0;4.3;9.1;0.1;0.0;3.0;Pochmurno z opadami
2024-11-04;Warszawa;0.4;3.8;8.4;0.0;0.0;11.8;Słonecznie
2024-11-05;Warszawa;1.9;5.4;11.7;0.0;0.0;7.2;Słonecznie
2024-11-06;Warszawa;2.3;6.9;11.7;0.0;0.0;9.1;Słonecznie
2024-11-07;Warszawa;-3.3;-1.0;1.8;0.0;0.0;8.3;Słonecznie
2024-11-08;Warszawa;0.7;8.0;14.2;2.0;0.0;3.2;Pochmurno z opadami
2024-11-09;Warszawa;-2.7;0.0;2.7;11.9;0.0;0.0;Deszcz
2024-11-10;Warszawa;-8.0;-2.8;0.2;0.0;1.1;8.6;Śnieg
2024-11-11;Warszawa;-5.6;1.9;7.4;0.0;0.0;10.2;Słonecznie
2024-11-12;Warszawa;2.1;7.8;12.0;0.1;0.0;0.0;Pochmurno z opadami
2024-11-13;Warszawa;7.7;9.5;14.9;2.7;0.0;3.1;Pochmurno z opadami
2024-11-14;Warszawa;-3.6;0.8;4.6;0.0;0.0;10.1;Słonecznie
2024-11-15;Warszawa;-1.0;1.3;6.2;7.0;0.0;2.9;Pochmurno z opadami
2024-11-16;Warszawa;-9.5;-3.6;-0.2;0.0;0.0;6.4;Pochmurno
2024-11-17;Warszawa;-6.5;-0.5;0.7;3.0;0.0;9.5;Słonecznie
2024-11-18;Warszawa;0.8;4.3;10.1;0.0;0.0;11.6;Słonecznie
2024-11-19;Warszawa;0.3;4.0;8.8;0.0;0.0;10.4;Słonecznie
2024-11-20;Warszawa;2.8;7.1;15.6;0.0;0.0;7.4;Słonecznie
2024-11-21;Warszawa;-2.6;3.0;7.3;1.6;0.0;0.2;Pochmurno z opadami
2024-11-22;Warszawa;-6.9;-1.6;5.1;0.0;0.0;9.2;Słonecznie
2024-11-23;Warszawa;-2.8;2.0;5.8;0.0;0.0;9.0;Słonecznie
2024-11-24;Warszawa;-3.1;2.0;9.2;0.0;0.0;9.7;Słonecznie
2024-11-25;Warszawa;-5.0;0.6;5.5;0.3;0.0;0.0;Pochmurno z opadami
2024-11-26;Warszawa;-6.8;-5.2;-0.6;0.0;0.0;6.7;Pochmurno
2024-11-27;Warszawa;-4.3;-0.5;4.6;0.0;0.0;9.5;Słonecznie
2024-11-28;Warszawa;-6.0;-2.3;5.3;0.0;0.0;8.0;Słonecznie
2024-11-29;Warszawa;-5.8;-1.7;3.0;0.0;0.6;6.3;Śnieg
2024-11-30;Warszawa;-6.1;-3.5;3.0;1.4;1.2;1.5;Śnieg
2024-12-01;Warszawa;-1.9;0.2;5.4;0.0;0.8;8.7;Śnieg
2024-12-02;Warszawa;-8.6;-4.1;0.9;0.0;1.1;10.4;Śnieg
2024-12-03;Warszawa;-2.7;3.2;8.5;0.0;0.0;6.8;Pochmurno
2024-12-04;Warszawa;-2.3;0.2;6.1;0.0;0.0;9.2;Słonecznie
2024-12-05;Warszawa;-7.4;0.8;6.5;1.1;1.2;0.8;Śnieg
2024-12-06;Warszawa;-7.7;-4.3;-0.3;0.0;0.0;8.4;Słonecznie
2024-12-07;Warszawa;-10.5;-4.8;0.2;0.0;0.0;8.0;Słonecznie
2024-12-08;Warszawa;-7.8;-3.6;2.9;0.0;0.7;5.9;Śnieg
2024-12-09;Warszawa;-6.4;-3.6;2.7;0.0;0.0;6.8;Pochmurno
2024-12-10;Warszawa;-3.1;-0.1;4.6;0.0;0.0;10.3;Słonecznie
2024-12-11;Warszawa;-8.9;-3.8;1.1;0.0;0.0;12.8;Słonecznie
2024-12-12;Warszawa;-0.9;1.1;7.0;0.0;0.0;6.0;Pochmurno
2024-12-13;Warszawa;-7.0;-2.9;0.2;0.0;0.2;10.5;Śnieg
2024-12-14;Warszawa;-7.7;-1.8;2.9;0.0;5.7;6.9;Śnieg
2024-12-15;Warszawa;-15.7;-11.6;-9.2;0.0;0.8;7.5;Śnieg
2024-12-16;Warszawa;-9.0;-5.3;-1.1;6.0;3.4;5.5;Śnieg
2024-12-17;Warszawa;-4.5;-2.2;4.7;0.9;2.0;1.8;Śnieg
2024-12-18;Warszawa;-13.7;-8.4;-2.8;0.0;2.4;5.8;Śnieg
2024-12-19;Warszawa;-3.1;-1.2;6.6;0.0;0.0;6.2;Pochmurno
2024-12-20;Warszawa;-7.6;-3.8;-0.4;0.0;0.1;4.6;Śnieg
2024-12-21;Warszawa;-6.8;-4.3;2.0;0.0;0.0;6.8;Pochmurno
2024-12-22;Warszawa;-7.7;-5.2;-4.8;2.6;1.6;1.5;Śnieg
2024-12-23;Warszawa;-8.3;-4.7;0.3;0.0;0.0;9.3;Słonecznie
2024-12-24;Warszawa;-13.7;-8.1;-1.8;2.6;0.0;3.7;Pochmurno z opadami
2024-12-25;Warszawa;-9.8;-5.5;1.3;2.6;0.0;0.2;Pochmurno z opadami
2024-12-26;Warszawa;-10.2;-8.4;-3.1;0.0;0.0;8.1;Słonecznie
2024-12-27;Warszawa;-8.9;-4.5;0.1;0.0;0.0;11.6;Słonecznie
2024-12-28;Warszawa;-12.4;-9.6;-4.8;0.0;2.5;4.1;Śnieg
2024-12-29;Warszawa;-11.1;-7.1;-1.2;0.3;0.0;2.1;Pochmurno z opadami
2024-12-30;Warszawa;-11.9;-8.8;-4.5;0.0;0.0;7.2;Słonecznie
2024-12-31;Warszawa;-6.6;-1.8;1.2;0.0;3.0;8.6;Śnieg
2025-01-01;Warszawa;-15.4;-9.0;-6.1;0.0;0.0;10.0;Słonecznie
2025-01-02;Warszawa;-7.3;-3.6;0.9;0.0;4.0;3.6;Śnieg
2025-01-03;Warszawa;-10.6;-6.4;-2.9;0.0;0.0;13.0;Słonecznie
2025-01-04;Warszawa;-14.3;-10.1;-1.4;0.0;0.0;8.0;Słonecznie
2025-01-05;Warszawa;-9.6;-6.1;-1.5;0.0;1.4;11.3;Śnieg
2025-01-06;Warszawa;-11.1;-7.2;-2.6;0.8;0.1;0.0;Śnieg
2025-01-07;Warszawa;-9.0;-4.5;0.6;0.0;0.5;8.8;Śnieg
2025-01-08;Warszawa;-2.0;-0.1;5.2;0.0;7.2;6.4;Śnieg
2025-01-09;Warszawa;-7.4;-4.3;0.8;0.0;0.0;9.4;Słonecznie
2025-01-10;Warszawa;-8.2;-6.1;-2.8;0.0;0.0;10.0;Słonecznie
2025-01-11;Warszawa;-7.7;-2.0;3.4;5.2;1.2;0.0;Śnieg
2025-01-12;Warszawa;-7.9;-4.2;2.0;0.0;0.5;5.0;Śnieg
2025-01-13;Warszawa;-6.8;-3.5;0.7;0.0;1.0;8.6;Śnieg
2025-01-14;Warszawa;-9.3;-6.0;-2.4;0.0;0.6;8.8;Śnieg
2025-01-15;Warszawa;-7.6;-3.9;-0.1;0.0;0.9;11.2;Śnieg
2025-01-16;Warszawa;-9.5;-5.3;-0.1;0.0;0.8;9.4;Śnieg
2025-01-17;Warszawa;-13.1;-7.9;-6.5;0.0;1.9;10.1;Śnieg
2025-01-18;Warszawa;-11.1;-8.0;-5.7;0.0;0.0;8.1;Słonecznie
2025-01-19;Warszawa;-9.1;-5.4;-3.2;0.0;0.0;12.8;Słonecznie
2025-01-20;Warszawa;-12.4;-4.5;-0.9;0.0;0.0;10.3;Słonecznie
2025-01-21;Warszawa;-7.4;-3.8;3.7;0.0;1.2;7.0;Śnieg
2025-01-22;Warszawa;-14.0;-10.0;-7.3;1.4;0.0;2.9;Pochmurno z opadami
2025-01-23;Warszawa;-11.7;-7.0;-2.0;0.0;0.0;9.7;Słonecznie
2025-01-24;Warszawa;-5.8;-2.4;1.7;0.0;2.1;10.3;Śnieg
2025-01-25;Warszawa;-9.8;-4.0;-2.2;1.9;0.0;2.8;Pochmurno z opadami
2025-01-26;Warszawa;-4.1;-4.0;-0.3;0.0;0.0;5.5;Pochmurno
2025-01-27;Warszawa;-11.6;-8.7;-1.6;0.0;0.0;10.0;Słonecznie
2025-01-28;Warszawa;-12.2;-6.5;-3.4;0.0;2.2;5.1;Śnieg
2025-01-29;Warszawa;-11.8;-7.1;-0.7;0.0;0.0;7.4;Słonecznie
2025-01-30;Warszawa;-13.5;-7.4;0.7;0.0;0.1;10.3;Śnieg
2025-01-31;Warszawa;-5.2;-0.6;5.2;0.0;0.0;6.6;Pochmurno
2025-02-01;Warszawa;-8.2;-4.0;-1.9;0.0;0.0;9.9;Słonecznie
2025-02-02;Warszawa;-8.1;-2.9;2.2;2.5;0.0;0.0;Pochmurno z opadami
2025-02-03;Warszawa;-7.5;-3.8;2.1;0.0;2.3;10.1;Śnieg
2025-02-04;Warszawa;-7.1;-3.2;3.8;0.0;0.0;10.2;Słonecznie
2025-02-05;Warszawa;-11.6;-6.6;-2.5;1.5;0.0;3.3;Pochmurno z opadami
2025-02-06;Warszawa;-9.3;-4.1;1.7;0.0;0.0;12.0;Słonecznie
2025-02-07;Warszawa;-10.3;-5.3;-2.2;0.0;0.0;7.1;Słonecznie
2025-02-08;Warszawa;-8.5;-3.2;1.3;0.0;3.3;7.8;Śnieg
2025-02-09;Warszawa;-9.9;-5.2;1.2;0.0;0.0;5.6;Pochmurno
2025-02-10;Warszawa;-10.4;-4.4;3.8;6.9;0.4;2.1;Śnieg
2025-02-11;Warszawa;-10.3;-4.2;-1.0;0.0;0.0;7.3;Słonecznie
2025-02-12;Warszawa;-10.4;-7.9;-2.2;0.0;0.0;9.9;Słonecznie
2025-02-13;Warszawa;-11.7;-6.5;0.5;0.0;3.2;12.6;Śnieg
2025-02-14;Warszawa;-9.8;-5.6;-3.8;0.0;0.7;9.0;Śnieg
2025-02-15;Warszawa;-2.7;-1.0;6.2;0.0;0.0;5.9;Pochmurno
2025-02-16;Warszawa;-10.1;-6.3;-2.6;0.0;1.0;10.2;Śnieg
2025-02-17;Warszawa;-13.2;-7.4;-2.7;0.0;0.0;6.7;Pochmurno
2025-02-18;Warszawa;-8.4;-3.7;3.3;0.0;0.4;11.5;Śnieg
2025-02-19;Warszawa;-3.0;0.2;4.7;0.0;0.6;6.7;Śnieg
2025-02-20;Warszawa;-6.9;-2.9;2.1;0.0;0.0;6.2;Pochmurno
2025-02-21;Warszawa;-7.0;-4.4;2.2;0.0;0.0;10.5;Słonecznie
2025-02-22;Warszawa;-11.4;-8.8;-6.5;0.0;0.0;6.4;Pochmurno
2025-02-23;Warszawa;-5.6;-3.7;-0.4;3.7;0.0;0.0;Pochmurno z opadami
2025-02-24;Warszawa;-7.7;-3.1;1.7;0.0;0.0;8.4;Słonecznie
2025-02-25;Warszawa;-5.4;-2.7;5.0;0.0;0.0;11.0;Słonecznie
2025-02-26;Warszawa;-5.3;0.3;2.4;0.0;0.0;10.2;Słonecznie
2025-02-27;Warszawa;-2.8;-1.1;3.5;0.0;0.0;8.7;Słonecznie
2025-02-28;Warszawa;-3.2;1.9;5.3;0.0;0.0;12.1;Słonecznie
2025-03-01;Warszawa;-6.1;-2.5;1.9;0.0;0.0;4.1;Pochmurno
2025-03-02;Warszawa;-7.5;-2.8;1.5;0.0;0.0;9.0;Słonecznie
2025-03-03;Warszawa;-8.5;-4.7;0.9;0.0;0.0;8.5;Słonecznie
2025-03-04;Warszawa;-10.0;-6.6;1.4;0.0;0.0;6.8;Pochmurno
2025-03-05;Warszawa;-3.1;2.9;5.6;0.0;0.0;9.7;Słonecznie
2025-03-06;Warszawa;-7.6;-3.2;2.3;4.7;0.0;1.4;Pochmurno z opadami
2025-03-07;Warszawa;-6.3;-3.6;4.5;3.3;0.0;1.3;Pochmurno z opadami
2025-03-08;Warszawa;-7.4;-3.1;2.8;0.0;0.0;9.1;Słonecznie
2025-03-09;Warszawa;-6.2;-1.1;4.8;0.0;0.0;5.0;Pochmurno
2025-03-10;Warszawa;-4.0;1.4;5.0;0.0;0.0;8.1;Słonecznie
2025-03-11;Warszawa;-2.7;1.0;7.9;0.0;0.0;13.7;Słonecznie
2025-03-12;Warszawa;-4.8;-2.9;2.6;0.0;0.0;9.7;Słonecznie
2025-03-13;Warszawa;-7.3;-1.2;1.4;0.0;0.0;9.7;Słonecznie
2025-03-14;Warszawa;-8.6;-2.0;6.6;0.0;0.0;6.2;Pochmurno
2025-03-15;Warszawa;-7.0;-1.7;2.6;0.0;0.0;7.9;Słonecznie
2025-03-16;Warszawa;-1.0;0.1;5.1;9.2;0.0;0.3;Deszcz
2025-03-17;Warszawa;-2.5;1.0;9.1;0.0;0.0;5.6;Pochmurno
2025-03-18;Warszawa;-4.8;-1.5;4.5;0.0;0.0;5.5;Pochmurno
2025-03-19;Warszawa;-3.2;1.1;4.8;0.0;0.0;8.8;Słonecznie
2025-03-20;Warszawa;-4.3;-1.9;3.2;0.0;0.0;4.0;Pochmurno
2025-03-21;Warszawa;-9.7;-4.9;2.0;0.0;0.0;6.9;Pochmurno
2025-03-22;Warszawa;-6.1;-0.6;2.4;0.0;0.0;4.7;Pochmurno
2025-03-23;Warszawa;-0.5;3.5;10.4;0.0;0.0;2.9;Pochmurno
2025-03-24;Warszawa;-6.2;-2.2;3.6;0.0;0.0;10.0;Słonecznie
2025-03-25;Warszawa;-1.8;2.4;6.7;0.0;0.0;11.8;Słonecznie
2025-03-26;Warszawa;-5.5;-0.9;2.3;0.0;0.0;9.3;Słonecznie
2025-03-27;Warszawa;-5.6;-0.5;4.7;0.0;0.0;12.2;Słonecznie
2025-03-28;Warszawa;-2.8;1.8;5.4;0.0;0.0;7.3;Słonecznie
2025-03-29;Warszawa;1.4;3.1;5.6;0.0;0.0;9.4;Słonecznie
2025-03-30;Warszawa;-0.5;2.6;6.3;0.0;0.0;6.3;Pochmurno
2025-03-31;Warszawa;-1.1;3.6;4.8;0.0;0.0;11.4;Słonecznie
2025-04-01;Warszawa;6.8;7.3;14.2;0.0;0.0;10.5;Słonecznie
2025-04-02;Warszawa;1.7;3.7;10.6;0.0;0.0;7.4;Słonecznie
2025-04-03;Warszawa;-1.8;5.5;11.0;0.0;0.0;5.8;Pochmurno
2025-04-04;Warszawa;0.4;3.3;9.0;0.0;0.0;6.1;Pochmurno
2025-04-05;Warszawa;1.0;3.1;7.9;0.0;0.0;8.4;Słonecznie
2025-04-06;Warszawa;-7.2;-2.9;2.1;0.0;0.0;6.2;Pochmurno
2025-04-07;Warszawa;5.1;10.6;13.6;0.0;0.0;10.0;Słonecznie
2025-04-08;Warszawa;4.4;8.6;14.3;0.0;0.0;8.8;Słonecznie
2025-04-09;Warszawa;-4.2;-0.5;4.1;0.0;0.0;11.4;Słonecznie
2025-04-10;Warszawa;3.0;6.5;11.4;0.0;0.0;10.5;Słonecznie
2025-04-11;Warszawa;2.4;5.3;9.8;0.0;0.0;10.3;Słonecznie
2025-04-12;Warszawa;3.4;7.5;12.8;0.0;0.0;6.7;Pochmurno
2025-04-13;Warszawa;2.8;5.8;10.2;0.0;0.0;11.2;Słonecznie
2025-04-14;Warszawa;0.6;3.5;6.3;0.0;0.0;4.5;Pochmurno
2025-04-15;Warszawa;3.2;6.3;14.4;3.7;0.0;1.3;Pochmurno z opadami
2025-04-16;Warszawa;6.6;8.9;13.5;0.0;0.0;8.0;Słonecznie
2025-04-17;Warszawa;4.0;9.0;12.6;0.0;0.0;8.2;Słonecznie
2025-04-18;Warszawa;2.6;8.8;15.1;0.0;0.0;9.9;Słonecznie
2025-04-19;Warszawa;1.9;8.0;13.7;0.0;0.0;5.9;Pochmurno
2025-04-20;Warszawa;6.9;11.9;16.1;0.0;0.0;6.8;Pochmurno
2025-04-21;Warszawa;4.4;9.1;14.4;0.0;0.0;8.7;Słonecznie
2025-04-22;Warszawa;7.6;13.2;18.6;0.0;0.0;10.3;Słonecznie
2025-04-23;Warszawa;1.2;5.8;14.1;0.0;0.0;7.5;Słonecznie
2025-04-24;Warszawa;3.6;6.6;9.6;0.0;0.0;6.1;Pochmurno
2025-04-25;Warszawa;6.3;8.2;13.2;0.0;0.0;10.2;Słonecznie
2025-04-26;Warszawa;0.6;6.9;12.8;0.0;0.0;10.5;Słonecznie
2025-04-27;Warszawa;2.6;7.8;10.9;0.0;0.0;10.1;Słonecznie
2025-04-28;Warszawa;5.6;10.4;13.3;0.0;0.0;5.9;Pochmurno
2025-04-29;Warszawa;9.3;11.8;17.7;1.1;0.0;0.0;Pochmurno z opadami
2025-04-30;Warszawa;8.5;13.3;19.6;0.0;0.0;9.8;Słonecznie
2025-05-01;Warszawa;1.8;8.0;12.1;0.0;0.0;7.8;Słonecznie
2025-05-02;Warszawa;5.2;9.9;14.0;0.0;0.0;8.2;Słonecznie
2025-05-03;Warszawa;1.9;7.6;13.9;19.5;0.0;1.3;Deszcz
2025-05-04;Warszawa;7.8;12.3;18.1;0.0;0.0;4.3;Pochmurno
2025-05-05;Warszawa;8.8;13.7;16.9;0.0;0.0;7.4;Słonecznie
2025-05-06;Warszawa;7.9;11.7;17.3;0.0;0.0;11.4;Słonecznie
2025-05-07;Warszawa;13.0;15.1;21.2;0.0;0.0;11.2;Słonecznie
2025-05-08;Warszawa;7.7;13.4;22.0;0.0;0.0;10.5;Słonecznie
2025-05-09;Warszawa;7.6;13.2;18.5;0.0;0.0;8.1;Słonecznie
2025-05-10;Warszawa;5.4;11.7;15.3;0.9;0.0;5.7;Pochmurno z opadami
2025-05-11;Warszawa;10.7;14.9;19.5;0.0;0.0;9.3;Słonecznie
2025-05-12;Warszawa;4.8;9.1;16.1;0.0;0.0;9.3;Słonecznie
2025-05-13;Warszawa;8.9;15.3;20.2;3.9;0.0;0.4;Pochmurno z opadami
2025-05-14;Warszawa;4.4;10.7;19.2;0.0;0.0;8.0;Słonecznie
2025-05-15;Warszawa;10.7;16.7;20.3;3.5;0.0;0.8;Pochmurno z opadami
2025-05-16;Warszawa;6.1;10.7;15.0;0.0;0.0;12.4;Słonecznie
2025-05-17;Warszawa;12.2;16.9;22.9;0.0;0.0;11.2;Słonecznie
2025-05-18;Warszawa;12.1;16.9;20.1;0.0;0.0;14.0;Słonecznie
2025-05-19;Warszawa;8.1;11.6;13.6;0.0;0.0;9.3;Słonecznie
2025-05-20;Warszawa;10.2;15.3;17.2;0.0;0.0;10.7;Słonecznie
2025-05-21;Warszawa;9.1;12.9;19.5;0.0;0.0;8.6;Słonecznie
2025-05-22;Warszawa;11.1;16.3;22.0;7.6;0.0;1.2;Pochmurno z opadami
2025-05-23;Warszawa;14.5;17.3;23.9;0.0;0.0;6.5;Pochmurno
2025-05-24;Warszawa;11.2;16.4;21.4;0.0;0.0;9.1;Słonecznie
2025-05-25;Warszawa;10.8;14.5;19.1;0.0;0.0;6.2;Pochmurno
2025-05-26;Warszawa;14.0;15.6;19.8;0.0;0.0;7.3;Słonecznie
2025-05-27;Warszawa;12.0;15.6;20.5;1.1;0.0;3.2;Pochmurno z opadami
2025-05-28;Warszawa;9.2;14.8;18.0;0.0;0.0;6.2;Pochmurno
2025-05-29;Warszawa;12.5;15.6;23.1;0.0;0.0;5.3;Pochmurno
2025-05-30;Warszawa;11.3;15.8;22.4;0.0;0.0;7.1;Słonecznie
2025-05-31;Warszawa;7.9;11.7;19.1;0.0;0.0;8.7;Słonecznie
2025-06-01;Warszawa;15.5;17.9;20.8;0.0;0.0;8.0;Słonecznie
2025-06-02;Warszawa;8.3;13.4;16.9;2.2;0.0;1.9;Pochmurno z opadami
2025-06-03;Warszawa;17.0;20.2;25.0;0.0;0.0;6.5;Pochmurno
2025-06-04;Warszawa;19.1;22.7;31.0;5.3;0.0;4.0;Pochmurno z opadami
2025-06-05;Warszawa;11.6;16.8;24.0;0.0;0.0;8.3;Słonecznie
2025-06-06;Warszawa;11.6;14.8;22.9;0.0;0.0;7.8;Słonecznie
2025-06-07;Warszawa;7.2;9.0;13.2;0.0;0.0;10.5;Słonecznie
2025-06-08;Warszawa;12.1;17.7;21.7;0.0;0.0;3.3;Pochmurno
2025-06-09;Warszawa;12.7;17.2;22.7;0.0;0.0;5.0;Pochmurno
2025-06-10;Warszawa;9.8;17.8;20.6;0.0;0.0;9.6;Słonecznie
2025-06-11;Warszawa;7.8;13.1;16.4;0.0;0.0;9.0;Słonecznie
2025-06-12;Warszawa;11.0;15.5;18.8;0.0;0.0;6.3;Pochmurno
2025-06-13;Warszawa;17.1;20.5;26.1;12.3;0.0;1.5;Deszcz
2025-06-14;Warszawa;11.9;16.3;23.5;0.0;0.0;6.8;Pochmurno
2025-06-15;Warszawa;13.8;17.5;24.6;5.6;0.0;2.5;Pochmurno z opadami
2025-06-16;Warszawa;18.6;21.1;24.9;0.0;0.0;6.4;Pochmurno
2025-06-17;Warszawa;14.0;18.8;24.3;3.5;0.0;2.9;Pochmurno z opadami
2025-06-18;Warszawa;13.4;18.1;19.4;0.0;0.0;6.6;Pochmurno
2025-06-19;Warszawa;17.3;19.9;23.3;0.0;0.0;6.4;Pochmurno
2025-06-20;Warszawa;17.2;21.0;21.9;0.0;0.0;2.9;Pochmurno
2025-06-21;Warszawa;13.9;18.6;18.6;0.0;0.0;6.8;Pochmurno
2025-06-22;Warszawa;12.8;18.9;23.2;0.0;0.0;8.9;Słonecznie
2025-06-23;Warszawa;20.1;20.9;27.3;0.0;0.0;8.5;Słonecznie
2025-06-24;Warszawa;12.1;22.0;23.3;6.4;0.0;6.1;Pochmurno z opadami
2025-06-25;Warszawa;12.8;16.3;21.8;1.2;0.0;0.0;Pochmurno z opadami
2025-06-26;Warszawa;17.3;19.6;23.8;4.9;0.0;5.0;Pochmurno z opadami
2025-06-27;Warszawa;18.5;21.8;28.2;0.0;0.0;5.3;Pochmurno
2025-06-28;Warszawa;18.9;23.1;26.9;0.1;0.0;1.6;Pochmurno z opadami
2025-06-29;Warszawa;15.4;21.3;25.1;1.5;0.0;3.8;Pochmurno z opadami
2025-06-30;Warszawa;18.3;22.6;28.8;0.0;0.0;4.5;Pochmurno
2025-07-01;Warszawa;12.2;18.0;23.6;0.0;0.0;9.3;Słonecznie
2025-07-02;Warszawa;16.1;18.6;25.4;0.0;0.0;10.5;Słonecznie
2025-07-03;Warszawa;16.3;18.3;23.1;0.0;0.0;6.1;Pochmurno
2025-07-04;Warszawa;17.0;19.2;23.3;9.2;0.0;0.0;Deszcz
2025-07-05;Warszawa;20.1;22.4;27.6;0.0;0.0;0.8;Pochmurno
2025-07-06;Warszawa;19.5;21.1;28.2;0.0;0.0;9.9;Słonecznie
2025-07-07;Warszawa;16.7;22.9;26.2;0.0;0.0;12.2;Słonecznie
2025-07-08;Warszawa;20.7;24.3;31.3;0.0;0.0;5.3;Pochmurno
2025-07-09;Warszawa;16.3;19.4;23.5;2.0;0.0;0.0;Pochmurno z opadami
2025-07-10;Warszawa;15.9;22.4;27.3;0.0;0.0;3.6;Pochmurno
2025-07-11;Warszawa;22.4;24.0;26.8;0.4;0.0;1.4;Pochmurno z opadami
2025-07-12;Warszawa;20.3;24.4;31.7;3.8;0.0;0.0;Pochmurno z opadami
2025-07-13;Warszawa;22.0;27.2;31.8;1.4;0.0;4.1;Upał
2025-07-14;Warszawa;17.4;21.6;24.5;0.4;0.0;7.8;Słonecznie
2025-07-15;Warszawa;19.4;22.4;28.1;0.4;0.0;7.0;Pochmurno z opadami
2025-07-16;Warszawa;20.5;22.7;28.3;6.0;0.0;1.6;Pochmurno z opadami
2025-07-17;Warszawa;17.1;21.8;26.0;0.0;0.0;7.6;Słonecznie
2025-07-18;Warszawa;18.8;22.4;24.6;0.0;0.0;7.4;Słonecznie
2025-07-19;Warszawa;13.1;18.0;19.7;6.1;0.0;4.5;Pochmurno z opadami
2025-07-20;Warszawa;15.7;21.7;24.4;0.0;0.0;4.6;Pochmurno
2025-07-21;Warszawa;14.8;20.4;22.6;6.4;0.0;0.0;Pochmurno z opadami
2025-07-22;Warszawa;18.4;20.4;26.3;0.0;0.0;9.1;Słonecznie
2025-07-23;Warszawa;19.1;19.8;25.5;0.0;0.0;7.6;Słonecznie
2025-07-24;Warszawa;16.0;22.9;27.9;1.8;0.0;0.8;Pochmurno z opadami
2025-07-25;Warszawa;20.7;23.2;28.3;4.4;0.0;3.1;Pochmurno z opadami
2025-07-26;Warszawa;18.6;21.6;27.0;9.8;0.0;0.0;Deszcz
2025-07-27;Warszawa;15.9;20.3;26.5;1.8;0.0;0.0;Pochmurno z opadami
2025-07-28;Warszawa;18.4;23.0;25.2;0.0;0.0;11.3;Słonecznie
2025-07-29;Warszawa;17.0;20.5;23.6;0.0;0.0;3.7;Pochmurno
2025-07-30;Warszawa;19.1;25.0;29.7;0.0;0.0;6.4;Pochmurno
2025-07-31;Warszawa;17.2;20.7;23.5;7.4;0.0;1.3;Pochmurno z opadami
2025-08-01;Warszawa;13.0;17.5;25.6;11.1;0.0;2.0;Deszcz
2025-08-02;Warszawa;19.0;22.7;30.1;0.0;0.0;11.4;Słonecznie
2025-08-03;Warszawa;22.6;25.7;34.3;2.0;0.0;2.8;Pochmurno z opadami
2025-08-04;Warszawa;18.9;23.7;29.1;0.0;0.0;7.4;Słonecznie
2025-08-05;Warszawa;20.6;24.9;26.3;8.6;0.0;0.0;Deszcz
2025-08-06;Warszawa;20.0;23.3;32.5;1.3;0.0;0.0;Pochmurno z opadami
2025-08-07;Warszawa;11.1;16.3;21.1;4.6;0.0;3.0;Pochmurno z opadami
2025-08-08;Warszawa;22.7;24.9;32.4;0.0;0.0;6.9;Pochmurno
2025-08-09;Warszawa;17.9;21.4;28.7;0.0;0.0;10.6;Słonecznie
2025-08-10;Warszawa;20.1;22.4;26.1;2.8;0.0;0.0;Pochmurno z opadami
2025-08-11;Warszawa;14.2;17.8;22.2;0.0;0.0;5.1;Pochmurno
2025-08-12;Warszawa;17.7;22.0;26.7;0.4;0.0;0.2;Pochmurno z opadami
2025-08-13;Warszawa;13.2;17.7;22.0;0.0;0.0;6.8;Pochmurno
2025-08-14;Warszawa;15.2;19.1;24.2;0.0;0.0;6.8;Pochmurno
2025-08-15;Warszawa;15.8;19.6;24.3;5.4;0.0;2.1;Pochmurno z opadami
2025-08-16;Warszawa;16.3;20.3;22.2;12.7;0.0;5.6;Deszcz
2025-08-17;Warszawa;11.1;15.6;18.7;0.0;0.0;10.2;Słonecznie
2025-08-18;Warszawa;14.5;19.6;23.5;0.0;0.0;8.2;Słonecznie
2025-08-19;Warszawa;20.0;23.6;27.5;0.9;0.0;3.6;Pochmurno z opadami
2025-08-20;Warszawa;17.1;19.8;26.3;0.3;0.0;1.1;Pochmurno z opadami
2025-08-21;Warszawa;19.0;21.9;26.8;0.0;0.0;6.4;Pochmurno
2025-08-22;Warszawa;11.4;14.4;20.6;0.6;0.0;0.0;Pochmurno z opadami
2025-08-23;Warszawa;19.0;23.4;27.3;0.0;0.0;9.1;Słonecznie
2025-08-24;Warszawa;15.3;18.3;21.2;4.0;0.0;0.0;Pochmurno z opadami
2025-08-25;Warszawa;21.1;23.8;29.8;0.0;0.0;5.3;Pochmurno
2025-08-26;Warszawa;17.2;20.8;25.2;0.0;0.0;9.5;Słonecznie
2025-08-27;Warszawa;16.0;17.8;24.2;0.0;0.0;5.2;Pochmurno
2025-08-28;Warszawa;15.0;20.4;24.8;0.6;0.0;4.8;Pochmurno z opadami
2025-08-29;Warszawa;10.7;16.7;19.5;0.3;0.0;4.1;Pochmurno z opadami
2025-08-30;Warszawa;14.7;20.4;27.3;0.0;0.0;8.5;Słonecznie
2025-08-31;Warszawa;16.5;17.8;20.4;2.0;0.0;6.2;Pochmurno z opadami
2025-09-01;Warszawa;19.2;20.4;24.7;9.5;0.0;3.0;Deszcz
